temp_1,temp_2,temp_3,temp_4,temp_5,action_1,action_2,action_3,action_4,action_5,phase,reward,timestep
183.15338719780235,197.89231740211235,214.0951483800221,227.44878609623402,231.75010644168347,2,2,2,2,1,dream_agent,-6.2482657,1095
182.8658359477206,197.9328937602522,213.87029900444622,228.41823517085382,232.31931831868897,2,2,2,1,2,dream_agent,-6.55515,1096
183.12004043100984,198.08013803105442,213.59850527914094,228.43432502372923,232.1520537422553,2,2,2,2,2,dream_agent,-6.747696,1097
182.6940868128876,197.88361919967988,213.62901128121683,228.2294033900337,232.5958084393579,2,2,2,2,2,dream_agent,-7.028327,1098
182.54643533216714,197.75433948111865,213.6327122368722,228.3508563090558,232.58061259003873,2,2,2,2,2,dream_agent,-7.2381115,1099
182.56105092190091,197.69879510552633,213.64810066772642,228.39631113074935,232.31053248122333,2,2,2,2,2,dream_agent,-7.4992437,1100
182.66147648590973,197.86121369899047,213.23043117648186,228.173856579425,232.124542383304,2,2,2,2,2,dream_agent,-7.4665794,1101
182.81137845204353,197.9016034804023,213.7439082923912,228.18010771443645,232.4043326312934,2,2,2,2,2,dream_agent,-7.3540697,1102
182.31414948916688,198.1494131213128,213.5514755477959,227.7986828365412,232.156970160914,2,2,2,2,2,dream_agent,-7.2145424,1103
183.18586837024677,197.47477019268035,213.28462775324755,228.35468513392752,232.21138600957448,1,2,2,2,2,dream_agent,-6.9912252,1104
183.41241819365996,197.77150304878322,213.48622074696254,227.63592608485385,231.84041678889236,2,2,2,2,2,dream_agent,-6.5642104,1105
183.1839921029685,197.98545289610976,213.70499148489793,227.9726018206077,231.8271565890749,2,2,2,2,2,dream_agent,-6.2125907,1106
183.28392571907662,197.5863998151771,213.51946745936291,227.66810172086144,232.41961798240825,2,2,2,2,2,dream_agent,-6.165742,1107
183.16506149262037,197.48047550508088,213.99015657314948,227.56905280822693,232.36960226717108,2,2,2,2,2,dream_agent,-6.1443586,1108
183.12074965794267,197.69852748790962,213.38265224265442,228.27763807982123,231.79765901316182,2,2,2,1,2,dream_agent,-5.9411616,1109
182.8094198237797,197.6416158010847,213.57639538194067,228.63331753526631,232.23953121400655,2,2,2,2,2,dream_agent,-5.7152634,1110
182.7185237912136,197.19195682976502,213.45789192176434,228.73597107645932,231.99508077806618,2,2,2,2,2,dream_agent,-5.3820486,1111
182.52554335682342,197.44025444013522,213.69264134671755,228.58737931883084,231.86222730103347,2,2,2,2,2,dream_agent,-5.1042275,1112
182.22098366701485,197.2455279665026,213.4851675682461,228.45568082266004,232.32792820267412,2,2,2,2,2,dream_agent,-4.79675,1113
182.21410968502605,197.28085622305701,213.73599707813344,227.96931574375174,231.67718263963607,2,2,2,2,2,dream_agent,-4.6979284,1114
182.93958909536772,198.12998145465775,213.26375218159149,228.16703350382667,232.12173268348928,1,1,2,2,2,dream_agent,-4.870026,1115
183.0170166286931,198.0775201123678,213.64177259621152,227.86950488902,232.1189840940475,2,2,2,2,2,dream_agent,-4.7901745,1116
183.1480764293853,198.7618314601765,213.72547294710904,228.10289429717312,231.95991199898157,2,2,2,2,2,dream_agent,-4.8539977,1117
182.6549060523216,198.61410538210157,213.50709812744276,227.82139403348742,231.71935258149415,2,2,2,2,2,dream_agent,-5.04474,1118
182.87556205299794,198.6437014204917,213.6155709356154,227.88880153189194,231.6919119752023,2,2,2,2,2,dream_agent,-5.151106,1119
182.79596740705983,198.56336973539896,213.79487112542117,227.83796494590106,231.53379933834748,2,2,2,2,2,dream_agent,-5.3923497,1120
182.7251930507867,198.74877288762423,213.65997528731893,227.79065578225217,231.44030945884543,2,2,2,2,2,dream_agent,-5.6801662,1121
182.69092234001965,198.6484980195391,213.51340424784874,228.08947794802572,230.94158906606066,1,2,2,2,2,dream_agent,-5.8903766,1122
183.58543872081185,198.407343284354,213.33669227104593,227.46633866959368,231.32114223673562,2,2,2,2,1,dream_agent,-5.662621,1123
183.05692393983668,198.13686862651065,213.19707479666314,227.24453813153374,232.24592631739537,2,2,2,2,2,dream_agent,-5.3726287,1124
182.7821056244766,198.44379069267015,213.10200277012808,228.00624034083214,231.98185547496044,2,2,2,1,2,dream_agent,-5.2999487,1125
183.46074336636622,198.34681578825152,212.97047130848506,228.17740542494565,232.0645300945858,2,2,2,2,2,dream_agent,-5.0689588,1126
183.33940298526701,198.37500832339637,212.9001517872231,227.97753275190814,232.11072233571548,2,2,2,2,2,dream_agent,-4.9441066,1127
182.3862057556361,197.52918070493405,212.68749806717508,228.07016646471496,232.14723442457282,2,2,2,2,2,dream_agent,-4.9690604,1128
182.69164738806887,198.07327775070294,212.88126435967757,227.77304934136725,232.28213868632574,2,2,2,2,2,dream_agent,-4.8233156,1129
182.5042136213594,197.53673820371705,212.79516847952453,227.57168427768255,231.5727606992456,2,2,2,2,2,dream_agent,-4.8432503,1130
182.5015729528719,197.71987137754024,213.03854302844888,227.55897680883257,231.88983991476596,1,2,2,2,2,dream_agent,-4.922303,1131
182.98403653056522,197.79264356591705,212.70085796467046,227.94403205513103,231.84103084997625,2,2,2,2,2,dream_agent,-4.7896986,1132
182.79453193872476,197.81479166940073,212.76539630274243,227.25929422035335,231.88183172771872,2,2,2,2,2,dream_agent,-4.6477547,1133
182.94283930612104,197.69867661072075,213.1235602877409,228.05722929196693,232.1567886059904,2,2,2,1,2,dream_agent,-4.8323026,1134
182.32000329658797,197.80757553204637,212.6360985778452,228.63785371669522,231.49499759281596,2,2,2,2,2,dream_agent,-4.832749,1135
182.47700256879548,197.88577598380982,213.0229791885583,228.3356745484579,231.3562282264001,2,2,2,2,2,dream_agent,-4.768531,1136
182.44042673519584,198.0070870721484,213.103355916148,228.16268291897453,231.8022838699518,2,2,2,2,2,dream_agent,-5.003057,1137
182.87657933375547,198.1844705680806,213.10734194831196,228.70943142710465,231.74465544229062,1,2,2,2,2,dream_agent,-5.735445,1138
183.31003385781793,197.35298899526614,212.78109830292638,228.10669876848524,231.60227093108367,2,2,2,2,2,dream_agent,-6.186288,1139
183.25706840175636,197.5776641895851,212.92026134929964,228.00963485394587,231.37379684643642,2,2,2,2,2,dream_agent,-6.8003416,1140
183.56307471205497,198.08353350258562,212.85548367085087,227.77096197582912,231.58910239541564,2,2,2,2,2,dream_agent,-7.36351,1141
182.93498080716296,197.62180974179458,212.59401650239835,227.49906036160277,231.06113309320168,2,2,2,2,2,dream_agent,-7.70825,1142
183.00854209851676,197.58003466245032,212.95031745608367,227.61054825460383,231.7870563857406,2,2,2,2,1,dream_agent,-7.899086,1143
182.9246622634251,197.14717859320314,212.6214067437524,227.4420361246676,231.98165731442415,2,2,2,2,2,dream_agent,-7.605296,1144
182.80179570766998,197.56624197075703,212.79769367541996,226.95506914548653,232.1805967015389,2,2,2,2,2,dream_agent,-7.5202065,1145
182.30964452360283,197.45807021561168,212.60350142730798,227.94807257431353,232.11328951686167,2,2,2,1,2,dream_agent,-7.637844,1146
182.50068002160734,197.7034700649479,212.53406200111547,228.17977037449606,232.0710086776516,2,2,2,2,2,dream_agent,-7.5920076,1147
182.36624990939006,197.1931592219998,212.20547564999268,228.5818247521169,232.2578494248169,2,2,2,2,2,dream_agent,-7.2965536,1148
183.17453985217267,197.29208022420866,212.5647253747184,228.46018351717746,232.02521288526327,1,2,2,2,2,dream_agent,-7.0056343,1149
183.28308702078778,197.3737080063145,212.7293225426676,228.53363959873394,231.90838322420117,2,2,2,2,2,dream_agent,-6.55604,1150
183.47939283260567,197.22271901981418,212.54773364899398,227.98122437821823,231.78401363388454,2,2,2,2,2,dream_agent,-6.2706857,1151
183.11936575011674,197.17453080385692,212.61212416686848,227.53726956836863,231.81327213912164,2,2,2,2,2,dream_agent,-6.3305936,1152
182.732243630476,197.3452431489856,212.281363251358,227.79486528177395,231.85638943960473,2,1,2,2,2,dream_agent,-6.453677,1153
182.46066924651143,198.49728829720402,212.27883556920074,227.7136429341394,231.28577886659062,2,2,2,2,2,dream_agent,-6.470253,1154
182.72726172248508,198.03119745074062,212.39712916844624,227.55005027530134,231.54145034640644,2,2,2,2,2,dream_agent,-6.2980633,1155
182.79134922190096,198.4898564954174,212.1060706350651,227.62610788116115,231.1219487447282,2,2,2,2,2,dream_agent,-6.117023,1156
182.69793722693845,197.87813483259887,212.4585486269552,227.57217210760862,231.38573102487916,2,2,2,2,2,dream_agent,-5.910683,1157
183.0089892270799,198.05810774693762,212.36137966885062,228.06950176076182,231.58140789185111,1,2,2,1,2,dream_agent,-5.817168,1158
183.07490493325636,197.796869464209,212.35651142927816,228.13376847257123,231.49610434834946,2,2,2,2,2,dream_agent,-5.6143985,1159
183.1672440706717,198.0025824012694,212.42678319923354,228.19755858863977,231.95893386642666,2,2,2,2,2,dream_agent,-5.7169113,1160
183.00756955257344,198.34434107402316,212.35474079607286,227.63977883948445,231.53126132895707,2,2,2,2,2,dream_agent,-5.785644,1161
182.69117365195257,197.79600231255733,212.25604371081792,227.893760987756,231.74185147596103,2,2,2,2,2,dream_agent,-5.7885704,1162
183.06975130108097,198.28471053053497,212.83119069083875,227.67815194082493,232.03180675323372,2,2,2,2,2,dream_agent,-6.1092606,1163
182.82926640613692,198.02401830346489,212.37440223676185,227.27488291410606,231.50282988668414,2,2,2,2,2,dream_agent,-6.3005033,1164
182.56230487702197,198.4572950773005,212.74403697456938,227.61433558369316,231.48350176383937,2,2,2,2,2,dream_agent,-6.668385,1165
183.26617963071908,198.28808613485717,212.91589070043275,227.32025222899995,231.78338777546347,1,2,2,2,2,dream_agent,-6.975123,1166
183.36481608097233,197.6332751405042,212.2067397751389,228.2094094954996,231.2820209557023,2,2,2,1,2,dream_agent,-6.890092,1167
183.60407948415602,197.8433573254478,212.36667934517206,228.2730798803931,231.57560989715347,2,2,2,2,2,dream_agent,-6.5142455,1168
183.52898959099943,197.8204731514714,212.30298533922658,228.3005492545174,232.15981286069723,2,2,2,2,1,dream_agent,-6.075785,1169
183.57841212511144,197.64187195158132,212.1706701123761,228.59057465895003,232.26975003270996,2,2,2,2,2,dream_agent,-5.6745877,1170
183.64272282205502,197.71625365817175,212.24220635105817,227.76151103055264,232.7309888483977,2,2,2,2,2,dream_agent,-5.6431756,1171
183.68158026333091,197.688380820997,212.67338230830032,227.72947721974518,232.33822415812256,2,2,2,2,2,dream_agent,-5.9690194,1172
183.49827073736319,197.40973019041053,212.5236154057025,228.06099674923973,232.66573240891148,2,2,2,2,2,dream_agent,-6.0406456,1173
183.3539193383188,197.8648912075572,212.52330470597977,227.47017852828873,232.50235000662084,2,2,2,2,2,dream_agent,-6.1389637,1174
183.2624466346755,197.50437310830404,212.53193328634237,227.79120485633536,232.5250645477592,2,2,2,2,2,dream_agent,-6.331116,1175
183.0749817369641,197.45258415979472,212.46961535906203,227.5925424589126,232.41750063757215,2,2,2,2,2,dream_agent,-6.5550203,1176
182.99508237826294,197.73568235655253,212.35783741775404,227.3364328281382,232.22708009393017,2,2,2,2,2,dream_agent,-6.595978,1177
182.95363832257897,197.41024466163702,212.53512192476612,227.47813582689784,232.5963808312154,2,2,2,2,2,dream_agent,-6.6247716,1178
183.14504242991822,197.3085604131352,212.66896550064416,227.22522212429234,232.47635362591294,2,2,2,2,2,dream_agent,-6.6500854,1179
182.71368624625273,197.54355767132637,212.4880580135793,228.06377007748378,232.85912743786554,2,2,2,1,2,dream_agent,-6.858464,1180
182.42963953764664,197.2937046594049,212.34980863445043,228.04795170721724,232.2695022489977,2,2,2,2,2,dream_agent,-6.6174235,1181
182.36327871142984,197.47942836334377,212.36301110747564,228.07223499833225,232.93970297452643,2,2,2,2,2,dream_agent,-6.3475733,1182
182.56648881654374,197.07398852563884,212.02910245286355,227.87936846477868,231.98528930429606,2,2,2,2,2,dream_agent,-6.245062,1183
182.60303786381752,196.7838670042159,212.412180205804,228.18815044971666,231.90125154792,1,2,2,2,2,dream_agent,-6.4898844,1184
182.92438641185092,197.10964831318722,212.1252520810573,227.57038101363293,231.9305845757399,2,2,2,2,2,dream_agent,-6.421031,1185
182.55477614537958,196.77559233232802,212.4192730926245,227.87346018901115,231.92014236940435,2,2,2,2,2,dream_agent,-6.3790994,1186
182.67435201286398,196.97894724935125,212.9412543937288,227.29817176877447,231.7512569458126,2,2,2,2,2,dream_agent,-6.279452,1187
182.70446023645636,197.31977362425854,212.01470318350619,227.27846156355088,231.80861782833145,2,1,2,2,2,dream_agent,-6.072802,1188
182.43063426261858,198.44561877004335,212.32372812293374,227.44579081296553,231.5606684718759,2,2,2,2,2,dream_agent,-5.630092,1189
183.03230838493016,197.97300074992015,212.54755392424184,227.39802838646878,231.53383255282702,1,2,2,2,2,dream_agent,-5.7253795,1190
182.96019705682014,198.1782316988511,212.75794592359492,227.99998576239688,231.7571389093663,2,2,2,1,2,dream_agent,-5.579922,1191
182.75995083962832,198.2120038398672,212.48742857047122,228.4000456272577,231.7533593052807,2,2,2,2,2,dream_agent,-5.4217997,1192
183.31002523296002,197.96224636339315,212.79597814308588,228.51914226101144,231.90677949869124,2,2,2,2,2,dream_agent,-5.4284105,1193
182.7931070379434,198.033674213944,212.72921708123312,227.62336423623856,231.83274046646375,2,2,2,2,2,dream_agent,-5.6097493,1194
182.66098819333638,198.0184254418684,212.70780328115418,227.92175247458007,231.6539731254076,2,2,2,2,2,dream_agent,-5.8682513,1195
182.96576290549083,197.87240701669168,212.95947117116054,228.07625053939034,232.1138926929765,2,2,2,2,2,dream_agent,-5.9991016,1196
182.58497229499045,197.57385770141562,212.82632740212858,227.42422794299677,232.01080024114594,2,2,2,2,2,dream_agent,-5.7137723,1197
183.38294816073216,197.55220601208714,213.043340128623,227.65185092805663,231.8663660113844,1,2,2,2,2,dream_agent,-5.4650292,1198
183.33739191385723,197.96241381809153,212.47704650653665,227.7184576426191,231.84170845547084,2,2,2,2,2,dream_agent,-5.2984033,1199
183.43720962475825,197.95309979121566,212.86417565515225,226.97978113991897,232.05458961250056,2,2,2,2,2,dream_agent,-5.516138,1200
183.73245681237356,197.7615733145328,212.2768199661597,227.33340600128787,231.83197197418463,2,2,2,2,2,dream_agent,-5.8864512,1201
183.19128454970337,197.5587012904331,212.33056034322993,226.95029948224985,231.99257282753516,2,2,2,2,2,dream_agent,-6.344449,1202
183.06853918865482,197.95431665355676,212.55299690831626,227.8166387992421,231.8528185399667,2,2,2,1,2,dream_agent,-6.7787776,1203
183.24277713922174,197.60084102761073,212.30479561426745,228.07424234362747,231.66688343388776,2,2,2,2,2,dream_agent,-6.512551,1204
183.23679210012364,198.11123298844893,212.39796249251668,228.41715018059094,231.9049265812412,2,2,2,2,2,dream_agent,-6.342332,1205
183.16607459712864,197.70316329172263,212.04161419066952,227.90989790235602,231.16886144083637,2,2,2,2,2,dream_agent,-5.9504094,1206
182.79235080472344,197.5206307691168,212.3983573890498,228.1151378749763,231.9353101321524,2,2,2,2,1,dream_agent,-5.6296396,1207
182.80023619622122,197.41707547266955,212.27329352728822,227.8209001770948,232.1181764995763,2,2,2,2,2,dream_agent,-5.3536983,1208
182.84488413140926,197.5749238879922,212.60838308722336,227.8848236898201,231.87332806771826,2,2,2,2,2,dream_agent,-5.2441535,1209
182.81853931552348,197.44566419507208,212.08642056533668,227.46602992482198,231.76618720806505,2,2,2,2,2,dream_agent,-5.1858926,1210
182.2943279197995,197.4733143010412,212.12035410019698,227.7435769352973,232.2212079842481,2,2,2,2,2,dream_agent,-5.166765,1211
183.0846989609968,197.35096264132895,212.2135670071742,227.38842032189683,232.08510790094877,1,2,2,2,2,dream_agent,-5.240436,1212
183.4695642558887,197.45589195250702,212.24676005356875,227.56270711708157,231.94610053136128,2,2,2,2,2,dream_agent,-5.3348837,1213
183.2179784770418,197.48597604083582,212.47775403418734,227.51557995693125,231.99591804430548,2,2,2,2,2,dream_agent,-5.36845,1214
183.14353403958475,197.89055642875238,212.21036512804002,227.28085485282506,232.06060018005834,2,2,2,2,2,dream_agent,-5.668114,1215
183.0915443593937,197.56973810201953,211.61955341757647,227.9253665063978,231.58295699433506,2,2,2,1,2,dream_agent,-6.0724363,1216
183.0642326180511,197.88502662964993,212.16369563488524,228.62185545815672,231.63297146868572,2,2,2,2,2,dream_agent,-6.1853166,1217
182.98903696291563,198.07911491788894,212.25310115689777,228.38307016951546,231.74282001690838,2,2,2,2,2,dream_agent,-6.121559,1218
182.55695692962837,197.7555747545709,212.02887168397413,228.46241934122094,231.86637404424152,2,2,2,2,2,dream_agent,-5.7956724,1219
182.54953151066766,197.64619380834134,212.43610268722534,228.10116833258562,231.72946044768955,2,2,2,2,2,dream_agent,-5.724682,1220
182.1402539757319,198.12448755671218,212.08519721525272,227.91644369747186,231.2985087905567,2,2,2,2,2,dream_agent,-5.802116,1221
182.70656871127707,197.20675254116406,212.06777083970974,228.10705581870315,232.19289511046148,1,2,2,2,2,dream_agent,-5.770845,1222
182.89479481380025,197.60231849236024,212.46128337312499,227.60290735710998,231.60131470627968,2,2,2,2,2,dream_agent,-5.624209,1223
183.66777212699958,197.69277336171984,212.42451056213432,227.57663191447404,231.66683928764044,2,2,2,2,2,dream_agent,-5.414588,1224
182.7545239155672,197.33699939419324,212.53341267104435,227.389789895787,231.55655137808276,2,2,2,2,2,dream_agent,-5.426616,1225
182.4503911448029,197.4136598482005,212.56204423478485,227.67163007292226,231.69597087613874,2,2,2,2,2,dream_agent,-5.520407,1226
182.72094875352735,197.4170498255549,212.40747520574243,227.40468025944287,231.46186234628018,2,2,2,2,2,dream_agent,-5.3690734,1227
183.2106693006791,197.36868944434048,212.45361888760584,228.0607902314947,231.58058548597697,1,2,2,1,2,dream_agent,-5.494412,1228
183.31100942140407,197.3572997003996,212.42938259814755,228.0281476933198,231.48463796689163,2,2,2,2,2,dream_agent,-5.295912,1229
183.2942954186442,197.6811505696444,212.3871704599597,227.9525800575763,231.24707391585386,2,2,2,2,2,dream_agent,-5.3617883,1230
183.37917540136547,197.56919996954562,212.45632065043003,227.9535360058942,231.0904612864736,2,2,2,2,2,dream_agent,-5.340504,1231
182.84997357772286,197.2397718882645,212.08554905413604,227.86881635963803,232.13688209072316,2,2,2,2,1,dream_agent,-5.356415,1232
183.27401339846566,197.62705781671684,212.22289707117264,227.21735807046804,232.28181311600406,2,2,2,2,2,dream_agent,-5.272697,1233
183.48364313518675,197.3486781865721,212.09666218285614,227.35760317052964,232.50663842764354,2,2,2,2,2,dream_agent,-5.5593214,1234
182.71482224312126,197.62022192782132,211.8957389536323,227.1489533350915,232.31064275119573,2,2,2,2,2,dream_agent,-5.982561,1235
183.17906389509844,197.40324662017395,212.29548493041693,227.39613109063743,232.55366053279664,2,2,2,2,2,dream_agent,-6.634234,1236
182.84168148666666,197.87614097744816,212.0009208566018,228.10424102736482,232.1899441529467,2,2,2,1,2,dream_agent,-7.160492,1237
183.06109345078687,197.39456997746728,212.12335416999701,228.3482832056319,232.76817668880796,2,2,2,2,2,dream_agent,-7.4845266,1238
182.95086069445966,197.08743495593868,212.2594072427834,228.58463471239807,232.86293148558602,2,2,2,2,2,dream_agent,-7.5803375,1239
182.69225833179345,197.03217589061381,211.63265547700328,228.5085920357103,232.16408671122846,2,2,2,2,2,dream_agent,-7.493702,1240
182.62123098153273,196.7982851951492,212.66891952170374,228.31096594686403,232.44460951827003,2,2,1,2,2,dream_agent,-7.307703,1241
182.8128854021072,197.10145467640322,213.40802782084603,228.25615520692534,232.4048597403896,2,2,2,2,2,dream_agent,-6.856386,1242
183.5176300541221,197.12906369659723,213.249377297205,228.02303632917108,232.10658003241548,1,2,2,2,2,dream_agent,-6.6525755,1243
183.1130645610602,197.49358813840703,213.6340859246406,228.1267480889851,232.29933254546862,2,2,2,2,2,dream_agent,-6.5465264,1244
183.30126495796387,197.6761506347812,213.1135776314417,228.13712903139196,231.70371296066756,2,2,2,2,2,dream_agent,-6.2227407,1245
183.03005439946423,197.78533921709143,213.42990592847033,228.17491070800153,231.87225368060962,2,2,2,2,2,dream_agent,-6.0312147,1246
183.327392625253,197.79144116654408,213.55688055054495,228.079378414693,231.5818997698654,2,2,2,2,2,dream_agent,-6.019951,1247
183.23069267735218,197.40503148613416,213.4332363801137,228.07443775877618,231.5739676694486,2,2,2,2,2,dream_agent,-5.788946,1248
183.14509616360297,197.42526677245746,213.5983586946284,227.62656789226014,231.42321453259186,2,2,2,2,2,dream_agent,-5.908075,1249
183.32851370282523,197.63261715309343,213.4975254771742,227.53129565791147,231.94271474548108,2,2,2,2,2,dream_agent,-5.8685822,1250
182.7151856637538,197.4248554311828,213.71602262856706,227.19802845450738,231.87531373086446,2,2,2,2,2,dream_agent,-5.9376245,1251
182.90859942351898,197.37141679892932,213.4694958874228,227.94207606882208,231.6123854181669,2,2,2,1,2,dream_agent,-6.0205083,1252
182.790065722175,197.3101358902315,213.35517904261883,228.1947354326248,231.7886437449105,2,2,2,2,2,dream_agent,-6.0835943,1253
182.52174423587346,197.4835057973138,213.28688999949566,228.5582103833412,231.6414368676632,2,2,2,2,2,dream_agent,-6.0340266,1254
182.51582430821756,197.533132877228,213.00841063983458,228.14276133006803,231.0333568723685,2,2,2,2,2,dream_agent,-5.880506,1255
182.8458554885669,197.1093722594661,213.20330770416254,228.6738721511846,231.53154829916016,1,2,2,2,1,dream_agent,-5.7621055,1256
182.99961841705374,196.99360681516214,213.06986764072292,228.18031401369262,232.2944979468464,2,2,2,2,2,dream_agent,-5.6883473,1257
183.39163495809564,197.27590048956398,213.38775147815713,228.108719232538,232.09073970421042,2,2,2,2,2,dream_agent,-5.7282476,1258
183.41587831350046,197.1427575708912,212.9395361332712,228.0113573440156,231.8305148422054,2,2,2,2,2,dream_agent,-6.004291,1259
183.35023387807524,197.43883698598927,213.08042485644452,228.1102727635827,232.021360673338,2,1,2,2,2,dream_agent,-6.34527,1260
183.44942910890765,198.3284593694044,213.5255986772679,227.8461165045209,232.1882276954871,2,2,2,2,2,dream_agent,-6.4270773,1261
182.7622759075457,198.33330363018638,213.1025618791967,227.53240880533588,231.2609259164656,2,2,2,2,2,dream_agent,-6.5066624,1262
182.76947315370418,198.75544629998387,213.43047087442955,227.74214811063703,231.82100668541412,2,2,2,2,2,dream_agent,-6.595074,1263
182.51752510983138,198.5607230945822,213.06744727561176,227.50714521493165,231.60424973603924,2,2,2,2,2,dream_agent,-6.394567,1264
182.19884752450457,198.51035956767592,213.2188482039965,227.49694563538026,231.53368601827583,2,2,2,2,2,dream_agent,-6.228014,1265
182.92689116115852,197.97630248989674,213.21357858763744,227.71264271495318,231.88921252223653,1,2,2,1,2,dream_agent,-6.3280406,1266
183.01037766915462,198.15179460346218,212.9558923921631,228.01042316798473,231.54789155190096,2,2,2,2,2,dream_agent,-6.2989926,1267
183.62562578952512,198.3111916881591,213.1255860538866,227.99790126917216,231.39176178302682,2,2,2,2,2,dream_agent,-6.2454057,1268
183.01723273497294,198.26998675164495,212.77595679651418,227.79649821958054,231.4487128421826,2,2,2,2,2,dream_agent,-6.3547664,1269
183.01651237931335,198.1184359604261,213.18260637967592,227.98023185530784,231.7559214585511,2,2,2,2,2,dream_agent,-6.489113,1270
182.62141113683904,198.49712108877833,212.9541327883283,227.723169020615,231.56830620956768,2,2,2,2,2,dream_agent,-6.5242867,1271
182.71655221251677,198.4775091401084,212.80026258062628,227.52409199186272,231.652219475074,2,2,2,2,2,dream_agent,-6.6279297,1272
182.49561931897998,198.53506193379778,212.74230260655557,227.43951658986708,231.9541189424989,2,2,2,2,2,dream_agent,-6.6832213,1273
182.36927412911066,198.3386285644765,212.6245091024341,228.08297410118377,231.71632802010325,2,2,2,1,2,dream_agent,-6.7843046,1274
181.80661226466998,198.62708827524327,212.8227360770069,228.44273037949765,231.46927712748405,2,2,2,2,2,dream_agent,-6.555802,1275
183.07578817316107,198.1687375271077,212.82563370242357,228.04943072941305,231.0788546332278,1,2,2,2,2,dream_agent,-6.40624,1276
183.01179058948478,198.28485516484054,212.37298485691093,228.38271178251048,231.17630592387647,2,2,2,2,2,dream_agent,-6.0867176,1277
183.15587651606359,198.70033846243268,213.18949103052682,227.86718580227858,231.21669109258377,2,2,2,2,2,dream_agent,-5.9872856,1278
182.76706641733313,198.62877463411846,212.7042798632819,227.8132313573958,231.5030375408256,2,2,2,2,1,dream_agent,-6.072611,1279
182.78834442718448,198.39413550718103,212.58290340295062,227.72361218848712,231.87214852928582,2,2,2,2,2,dream_agent,-6.2905507,1280
182.74241862455747,198.44537626084485,212.5384796864004,227.57071929400445,231.58187365034902,2,2,2,2,2,dream_agent,-6.4239225,1281
182.9683634229307,198.30122661794917,212.3364281035184,227.58056013676497,231.84267871628342,2,2,2,2,2,dream_agent,-6.5406723,1282
182.2820753636656,198.44630779440035,212.50406448888785,227.61158230776877,231.62695854932096,2,2,2,2,2,dream_agent,-6.5660934,1283
183.29595062209225,198.38313562356765,212.37531707412853,227.57842468918807,231.61267923439692,1,2,2,2,2,dream_agent,-6.642657,1284
183.25150634713822,198.67511986299542,212.54019311359505,227.29809859426913,231.43025469035314,2,2,2,2,2,dream_agent,-6.3324847,1285
183.78577421598854,198.56472064906478,212.41504817442785,227.63527838563158,231.21163133759813,2,2,2,1,2,dream_agent,-6.452261,1286
183.4750844867782,198.37837373436142,212.36692516814884,228.39042723644613,231.21460616723098,2,2,2,2,2,dream_agent,-6.336535,1287
183.5373127214646,198.58023706775882,212.41778515516322,228.08548458889243,231.96540074701295,2,2,2,2,1,dream_agent,-6.606422,1288
183.22730196152312,198.19493880419327,212.55773850640105,228.2639315203595,231.69291440189198,2,2,2,2,2,dream_agent,-6.545109,1289
183.40113709706986,198.22443647053237,212.37371586204048,228.39849475693882,232.26359696152107,2,2,2,2,2,dream_agent,-6.6141553,1290
182.57295722463704,198.44584277825066,212.40863495309182,228.17347671883257,231.91603433025028,2,2,2,2,2,dream_agent,-6.725843,1291
182.91809645294973,197.95784636015821,212.47220785611043,228.52355945024877,231.93048240436357,2,2,2,2,2,dream_agent,-6.591636,1292
182.8830957996139,198.42664056488377,212.33718296492907,227.90875786293554,231.74150222376022,2,2,2,2,2,dream_agent,-6.6405964,1293
181.81255447210938,198.31102055421053,212.19924324241887,228.2133958119387,231.4988479746432,2,2,2,2,2,dream_agent,-6.4144626,1294
182.8509814414484,198.1932659101276,212.3585637767812,228.37019624744835,231.46517584826807,1,2,2,2,2,dream_agent,-6.106928,1295
182.89023781774102,198.2252650150807,212.16881099222454,228.01289670024494,231.3111685706005,2,2,2,2,2,dream_agent,-5.6630263,1296
183.3588203506784,197.55109622360592,212.22229367892237,227.73005992802032,231.2893591444852,2,2,2,2,2,dream_agent,-5.3283973,1297
182.7594523304196,197.94853259831262,212.15661997041337,227.4204876880046,232.1448387589782,2,2,2,2,1,dream_agent,-5.285439,1298
182.81134285837427,197.88065734120266,211.6198552780721,227.72656274412768,231.9147112554473,2,2,2,2,2,dream_agent,-5.043537,1299
183.2311519898285,197.64661971027252,213.18289154983006,228.40628954249746,232.16544681064104,2,2,1,1,2,dream_agent,-5.2393813,1300
182.8225582304655,197.54655071772325,213.67290246535356,228.52423384203414,231.89364945190303,2,2,2,2,2,dream_agent,-4.92265,1301
182.83958385592226,197.4787517144989,213.75906855635603,228.78245661736608,232.39906623201102,2,2,2,2,2,dream_agent,-4.821037,1302
182.71784221367622,197.53255292249634,213.44499936083702,228.56322255168445,231.79143788460127,2,2,2,2,2,dream_agent,-4.8056245,1303
182.89301241281171,197.05903924964016,213.3573476415619,228.57454499768414,232.13341796704805,2,2,2,2,2,dream_agent,-5.0554347,1304
182.36780305241436,197.21297588116138,213.61988998517091,228.70161435232833,231.87141782192015,2,2,2,2,2,dream_agent,-5.209587,1305
183.6096542715048,197.97267388138636,213.66579114800183,228.4425426681906,232.1484342993621,1,1,2,2,2,dream_agent,-5.616298,1306
183.1199233458136,198.25352636636634,213.47420982887098,228.4646670438461,232.44527219586337,2,2,2,2,2,dream_agent,-5.6522365,1307
